QUEST_UNUSED_20151116_002217	As you sprinkled the holy water, Albinas has shown himself and turned into a Fire Lord! Don't miss this chance and defeat Fire Lord!	Ketika kamu memercikkan devine water, Albinas menampakkan wujud aslinya dan berubah menjadi Firerod! Jangan lewatkan kesempatan ini dan kalahkan Firerod!
QUEST_UNUSED_20151116_002218	Report to Gedas	Laporkan kepada Gedas
QUEST_UNUSED_20151116_002219	Tell Eduinas at Nestos camp about the story	Beritahukan Edinas di Nestos camp ceritanya
QUEST_UNUSED_20151116_002220	Tell Damijonas at Usas Hill about the story	Beritahukan Damiyonas di Usas Hill ceritanya
QUEST_UNUSED_20151116_002221	The newcomers which Leopoldas has told you before are right beside. Among them, talk to a newcomer called Gerda. There may be something you can help on.	Penyihir pendatang baru Leopoldas telah memberitahukan mu sebelumnya tentang sisi kanan. Diantara mereka, bicara dengan pendatang baru bernama Gerda. Mungkin ada sesuatu yang dapat kamu bantu.
QUEST_UNUSED_20151116_002222	Set the notice board on Kluibe Road	Perhatikan notice board di Kluibe Road
QUEST_UNUSED_20151116_002223	Gerda told you that among many works to do, there is a task to set the notice boards in various places. Help her and set the notice board on Kluibe Road.	Gerda memberitahukan kepada kamu banyak hal yang harus dilakukan, ada tugas untuk memasang  the notice boards di beberapa tempat. Bantu dia untuk memasang notice board di Kluibe Road.
QUEST_UNUSED_20151116_002224	You've set the notice board on Kluibe Road as Gerda requested to you. Now, go back to Gerda.	Kamu telah memasang notice board di Kluibe Road seperti yang Gerda minta padamu. Sekarang, kembali kepada Gerda.
QUEST_UNUSED_20151116_002225	Use the scroll of Kedoran Merchant Alliance to the new Revelator	Gunakan scroll of Kedora Merchants untuk Savior yang baru
QUEST_UNUSED_20151116_002226	Kedoran Merchant Alliance are helping the new Revelators. Please use the scroll of Kedoran Merchant Alliance to the new Revelators who are between level 1 and level 10 near Orsha or Klaipeda. But, you can't use it to the Revelators who already received benefits.	Kedora Merchants tengah membantu Saviors yang baru. Tolong gunakan scroll of Kedora Merchants kepadaSaviors yang baru yang berada diantara level 1 dan level 10 dekat Orsha atau Klaipeda. Tapi, kamu tidak dapat menggunakan pada Saviors yang telah menerima keuntungan.
QUEST_UNUSED_20151116_002227	You've helped new Revelators. Go back to Serapinas and let him know.	Kamu telah menolong Saviors yang baru. Kembali ke Serapinas dan biarkan dia tahu.
QUEST_UNUSED_20151116_002228	Retrieve the sacred objects which the merchants had lost	Mendapatkan sacred objects yang telah dihilangkan merchants
QUEST_UNUSED_20151116_002229	Edita asked you to retrieve the sacred objects that were lost in Goanar Path. Defeat the monsters as well on your way back.	Edita meminta kamu untuk mendapatkan kembali sacred objects yang telah hilang di Goanar Path. Kalahkan para monster dalam perjalanan kembali.
QUEST_UNUSED_20151116_002230	Hand them over to Edita	Serahkan kembali kepada Edita
QUEST_UNUSED_20151116_002231	You've defeated all monsters and retrieved the sacred objects. Please bring them to Edita.	Kamu telah mengahkan semua monster dan mendapatkan kembali sacred objects. Tolong kembalikan kepada Edita.
QUEST_UNUSED_20151116_002232	Defeat the monsters near Goanar Path	Kalahkan para monster dekat Goanar Path
QUEST_UNUSED_20151116_002233	Retrieve the objects of the merchants at Kluibe Road.	Dapatkan barang dari merchants di Kluibe Road.
QUEST_UNUSED_20151116_002234	The monsters are rushing in near the place where the objects should be located. Defeat them and retrieve the objects of the merchants.	Monster bergegas menuju tempat dimana barang tersebut diperkirakan berada. Kalahkan mereka dan dapatkan kembali barang dari merchants.
QUEST_UNUSED_20151116_002235	Hand them over to Jurate	Serahkan itu kepada Jurate
QUEST_UNUSED_20151116_002236	You've retrieved the objects of the merchants. Go back to Jurate and ask what these are.	Kamu telah mendapatkan barang dari merchants. Kembali ke Jurate dan tanyakan barang apa ini.
QUEST_UNUSED_20151116_002237	Retrieve %s after defeating monsters	Mendapatkan %s setelah mengalahkan monster
QUEST_UNUSED_20151116_002238	Defeat the monsters and retrieve the damp piece of a paper	Kalahkan para monster dan dapatkan damp piece of a paper
QUEST_UNUSED_20151116_002239	Search the merchants' goods using the detector at Juikas Field	Carilah barang merchant dengan menggunakan detector di Juikas Field
QUEST_UNUSED_20151116_002240	Investigate Juikas Field with the detector which Edita gave to you. You will know the direction when you use the detector within the marked spot on the map.	Selidiki Juikas Field dengan detector yang diberikan oleh Edita. Kamu akan mengetahui arah ketika menggunakan detector yang di tandai pada map.
QUEST_UNUSED_20151116_002241	Report to Edita	Laporkan kepada Edita
QUEST_UNUSED_20151116_002242	You've found the merchant's goods with the detector. Bring them back to Edita.	Kamu telah menemukan barang merchant  dengan menggunakan detector. Berikan kembali kepada Edita.
QUEST_UNUSED_20151116_002243	Retrieve the educational materials from the monsters	Dapatkan educational materials dari para monster
QUEST_UNUSED_20151116_002244	Hand them over to Margellius	Serahkan hal itu kepada Marzelius
QUEST_UNUSED_20151116_002245	Collect the educational materials from the monsters	Dapatkan educational materials dari para monster
QUEST_UNUSED_20151116_002246	Collect the body fluid of the monsters	Kumpulkan body fluid dari monster
QUEST_UNUSED_20151116_002247	In order to make educational documents, you would need the special ink. Put the trap which Margellius gave to you on Drose Empty Lot, capture th4e monsters and extract the body fluid.	Untuk membuat educational documents, kamu akan membutuhkan special ink. Letakkan trap yang diberikan Marzelius kepada kamu di Drose Empty Lot, Tangkap mosnternya dan dapatkan body fluid.
QUEST_UNUSED_20151116_002248	Collect the materials to make tombstones	Kumpulkan material untuk membuat tombstones
QUEST_UNUSED_20151116_002249	Hand them over to Antanas	Berikan hal itu kepada  Antanas
QUEST_UNUSED_20151116_002250	You've obtained all materials that are needed to create tombstones. Now, go back to Antanas.	Kamu telah mendapatkan seluruh material yang dibutuhkan untuk memebuat tombstone. Sekarang, kembali ke Antanas.
QUEST_UNUSED_20151116_002251	Since you've obtained all materials, now ask if you can make tombstones.	Karena kamu telah mengumpulkan seluruh material, Sekarang tanyakan dapatkah kamu membuat tombstone.
QUEST_UNUSED_20151116_002252	Receive the chisel and the hammer that were specially ordered from the blacksmith in Orsha	Mendapatkan chisel dan hammer yang diminta secara khusus dari blacksmith di Orsha
QUEST_UNUSED_20151116_002253	Antanas ordered special tools in order to make tombstones. Go meet the blacksmith in Orsha to receive the chisel and the hammer that were specially ordered.	Antanas memesan peralatan special untuk membuat tombstone. Pergi dan temui blacksmith di Orsha untuk mendapatkan chisel dan hammer yang di pesan secara khusus.
QUEST_UNUSED_20151116_002254	Antanas ordered the hammer and the chisel, but the blacksmith only gave you the hammer. Ask what happened to the chisel.	Antanas memesan hammer dan chisel, tapi blacksmith hanya memberikan mu hammer. Tanyakan apa yang terjadi dengan chisel.
QUEST_UNUSED_20151116_002255	Receive the chisel that was specially ordered from the blacksmith in Orsha	Mendapatkan chisel yang dipesan secara special dari blacksmith di Orsha
QUEST_UNUSED_20151116_002256	The blacksmith in Orsha handed over the work to the Equipment Merchant for the completion. Go meet the Equipment Merchant to receive the chisel.	Blacksmith di Orsha menyerahkan pekerjaan kepada equipment merchant untuk penyelesaian. Pergi dan temui equipment merchant untuk mendapatkan chisel.
QUEST_UNUSED_20151116_002257	You've received the chisel and the hammer. Now, hand them over to Antanas.	Kamu telah mendapatkan chisel dan the hammer. Sekarang, serahkan itu kepada Antanas.
QUEST_UNUSED_20151116_002258	It seems that you've helped all the tasks which Antanas needed help. Talk to him for the last time.	Sepertinya kamu telah memberikan pertolongan pada masalah Antanas. Bicara kepadanya untuk terakhir kali.
QUEST_UNUSED_20151116_002259	Craft the tombstone	Membuat tombstone
QUEST_UNUSED_20151116_002260	Antanas suggested you to make a tombstone. It will be a good experience to make it.	Antanas menganjurkan kamu untuk membuat tombstone. Itu akan menjadi pengalaman yang bagus.
QUEST_UNUSED_20151116_002261	The tombstone was well made. Now is the time to say farewell to Antanas.	Tombstone telah berhasil dibuat. Sekarang saatnya berpamitan dengan Antanas.
QUEST_UNUSED_20151116_002262	Antans told you that Gierda who is the another member of Nestospa needs help.	Antans memberitahukan padamu bahwa Gierda yang merupakan anggota lain dari Nestoses membutuhkan bantuan.
QUEST_UNUSED_20151116_002263	Collect the transparent shells	Mengumpulkan transparent shells
QUEST_UNUSED_20151116_002264	Gierda told you that in order to make scriptures, he would need transparent shells. Defeat the monsters and obtain transparent shells.	Gierda memberitahukan kepada kamu untuk membuat scriptures, dia akan membutuhkan transparent shells. Kalahkan monster dan dapatkan transparent shells.
QUEST_UNUSED_20151116_002265	Hand them over to Gierda	Berikan semua kepada Gierda
QUEST_UNUSED_20151116_002266	Since you've collected all transparent shells, please take them to Gierda.	Karena kamu telah mengumpulkan seluruh transparent shells, tolong beikan semuanya kepada Gierda.
QUEST_UNUSED_20151116_002267	Craft the rigid string roll for binding using the short leather string	Buat rigid string roll untuk mengikat menggunakan short leather string
QUEST_UNUSED_20151116_002268	You would need the leather string that is needed for binding scriptures, but the leather strings from the monsters are too short. Obtain short leather strings from the monsters and make rigid string roll for binding using Moru.	Kamu akan membutuhkan leather string yang dibutuhkan untuk mengikat scriptures, tapi leather strings dari monster terlalu pendek. Dapatkan short leather string dari monster dan buat rigid string roll untuk mengikat menggukan Moru.
QUEST_UNUSED_20151116_002269	You've created all leather strings for binding. Take those to Gierda.	Kamu telah membuat leather string untuk mengikat. Berikan itu kepada Gierda.
QUEST_UNUSED_20151116_002270	Talk with Kestas who looks very unstable	Bicara kepada Kestas yang sedang terlihat murung
QUEST_UNUSED_20151116_002271	You can see Kestas who looks very unstable. Talk to him.	Kamu dapat melihat Kestas yang terlihat sangat murung. Bicara dengannya.
QUEST_UNUSED_20151116_002272	Retrieve the sign of Nestospa from the monsters	Dapatkan sign of Nestoses dari para monster
QUEST_UNUSED_20151116_002273	Kestas looks very unstable since he lost the sign of Nestospa. Retrieve the sign of Nestospa from the monsters nearby.	Kestas terlihat murung semenjak dia kehilangan sign of Nestoses. Dapatkan sign of Nestoses dari para monster di sekitar.
QUEST_UNUSED_20151116_002274	Hand them over to Kestas	Berikan itu kepada Kestas
QUEST_UNUSED_20151116_002275	It seems Kestas looks safe now. Talk with Kestas.	Tampaknya Kestas terlihat bahagiasekarang. Bicara dengan Kestas.
QUEST_UNUSED_20151116_002276	Defeat the monsters that are trying to steal the signs	Kalahkan para monster yang mencoba untuk mencuri signs
QUEST_UNUSED_20151116_002277	Collect Green Infroholder Eggs	Mengumpulkan Green Infroholder Eggs
QUEST_UNUSED_20151116_002278	To find out where the revelations are, you need to speak to the unruly Ruklys era spirits, which is no easy task. Collect Green Infroholder Eggs to make a token of restraint.	Untuk menemukan dimana Revelation berada, kamu perlu berbicara dengan unruly Ruklys era spirits, yang mana bukanlah hal yang mudah. Mengumpulkan Green Infroholder Eggs untuk membuat token of restraint.
QUEST_UNUSED_20151116_002279	You have collected the Green Infroholder eggs. Bring them to the old manager.	Kamu telah mengumpulkan Green Infroholder eggs. Berikan itu kepada old manager.
QUEST_UNUSED_20151116_002280	You blew the horn to order for the retreat. Tell this to the Ruklys Army Soldier Spirit.	Kamu meniup terompet untuk memerintahkan agar mundur. Beri semangat kepada para soldiers di Ruklys army.
QUEST_UNUSED_20151116_002281	Talk with Varas	Bicara dengan Varas
QUEST_UNUSED_20151116_002282	Varas looks unstable. Ask him why he is unstable.	Varas terlihat murung. Tanyakan kepadanya mengapa dia murung.
QUEST_UNUSED_20151116_002283	Move to the location where the colleagues of Varas are located.	Pindah kelokasi dimana colleagues of Varas berada.
QUEST_UNUSED_20151116_002284	Varas told you that his colleagues are being attacked by the demons. Help them.	Varas memeberitahumu bahwa rekannya telah diserang oleh demon. Bantu mereka.
QUEST_UNUSED_20151116_002285	It seems that Rose wants to talk about something. Talk to her.	Tampaknya Roge ingin membicarakan sesuatu. Bicara padanya.
QUEST_UNUSED_20151116_002286	Defeat the demons that are threatening the merchants	Kalahkan demon yang mengancam merchants
QUEST_UNUSED_20151116_002287	Talk with Rose	Bicara dengan Roge
QUEST_UNUSED_20151116_002288	Help restore Laswi's Stamina	Bantu Rashi untuk memulihkan stamina
QUEST_UNUSED_20151116_002289	Rose wants to use Laswi to find the merchants scattered around the area. However, Laswi is not in good condition. Give Laswi a stamina recovery potion.	Rose ingin menggunakan Rashi untuk menemukan merchants yang tersebar disekitar area. Akan tetapi, Rashi tidak dalam kondisi yang sehat. Berikan Rashi sebuah stamina recovery potion.
QUEST_UNUSED_20151116_002290	The dog's stamina came back to look for the colleagues of Rose. Tell this to Rose.	Anjing pelacak telah kembali untuk mencari teman - teman Roge. Beritahukan ini kepada Roge.
QUEST_UNUSED_20151116_002291	Look for the merchants using the dog's olfactory sense	Cari para merchants dengan menggunakan anjing pelacak
QUEST_UNUSED_20151116_002292	Let the dog smell the clothes that contain the merchant's odor and look for the merchant	Biarkan anjing pelacak mencium pakaian yang mengandung bau dari merchant dan kemudian mencari merchant
QUEST_UNUSED_20151116_002293	Talk with the merchant	Bicara dengan merchant
QUEST_UNUSED_20151116_002294	It seems that you've found most of the merchants. Talk with the merchants.	Tampaknya kamu menemukan hampir keseluruhan merchants. Bicara dengan merchants.
QUEST_UNUSED_20151116_002295	Talk with the merchants	Bicara dengan merchants
QUEST_UNUSED_20151116_002296	Defeat the demons that are threatening the merchants	Kalahkan para demon yang mengancam para merchant
QUEST_UNUSED_20151116_002297	Defeat the demons that are threatening the merchants	Kalahkan para demon yang mengancam para merchant
QUEST_UNUSED_20151116_002298	Look for the luggages that the merchants had lost	Cari koper yang dihilangkan oleh merchant
QUEST_UNUSED_20151116_002299	The merchant is saying that he lost all his luggages while he was being chased after by the demons. Please look for the luggages of the merchant.	Menurut merchant dia kehilangan koper ketika dia sedang dikejar - kejar oleh demon. Tolong cari koper dari merchant.
QUEST_UNUSED_20151116_002300	You've picked up all luggages of the merchant that were dropped on the ground. Take those back to the merchant.	Kamu telah mendapatkan semua koper dari merchant yang jatuh di jalan. Berikan kembali kepada merchant.
QUEST_UNUSED_20151116_002301	Talk to the merchant who is trembling due to uneasiness	Bicara pada merchant yang gemetar karena gugup
QUEST_UNUSED_20151116_002302	Defeat the demons and the monsters that are around AA village	Kalahkan demon dan monster yang berada disekitar AA village
QUEST_UNUSED_20151116_002303	Relieve the merchant's anxiety by defeating the demons and the monsters that are around AA village	Dapatkan merchant anxiety dengan mengalahkan demon and monster yang berada disekitar AA village
